// These data were taken by Carmen Barbiel and Detlef Diesing
// January, 22th, 2021 in the lab course cell with a gold wire
// and a Pt wire as counter electrode. 
//Reference is Pt wire in same solution in H2 gas.
// solution is 0.1 N H2/SO4
// Potentiostat is HEKA PG 510 with CR 1mA, CF 10 BW 30 
// The oscilloscope is set to 0.04 sec delta t 
// You should get as a scan rate 0.05 V per second
// But check it.
// These data were smoothed with smoothing grade of 111 by Igor Pro



potential_section_smth,current_section_smth
-0.1943357592642776,-0.000142379566988036
-0.1961787572025609,-0.0001427535641284895
-0.1980268509032198,-0.0001431550178880165
-0.199880701220789,-0.0001435859744828442
-0.2017405998598522,-0.0001440489813119095
-0.2036064311408804,-0.0001445471448237358
-0.2054776619217975,-0.0001450841444772603
-0.2073533585470229,-0.0001456642102149973
-0.2092322271938601,-0.0001462920742354856
-0.2111126725170495,-0.0001469729098581797
-0.2129928692437246,-0.0001477122708644862
-0.2148708421989623,-0.0001485160439572345
-0.2167445517439369,-0.0001493904250970368
-0.2186119831848249,-0.0001503419276946523
-0.2204712397571347,-0.0001513774272287852
-0.2223206388448666,-0.0001525042430961094
-0.2241588099777707,-0.0001537302546630781
-0.225984791020499,-0.0001550640448649611
-0.2277981163337719,-0.0001565150615947523
-0.229598888251374,-0.0001580937848611676
-0.2313878217512583,-0.0001598118865721674
-0.2331662523463619,-0.0001616823700656927
-0.2349360993302898,-0.0001637196782849027
-0.2366997805267462,-0.0001659397627202728
-0.2384600801588897,-0.0001683601096219013
-0.2402199775521878,-0.0001709997249692414
-0.24198245010906,-0.0001738790844756247
-0.243750268320967,-0.0001770200585288853
-0.2455258026601374,-0.0001804458233682143
-0.247310861503804,-0.0001841807679637224
-0.2491065757366528,-0.0001882504001933574
-0.2509133397278937,-0.0001926812455609159
-0.2527308107941733,-0.0001975007169527776
-0.254557961109798,-0.0002027369155575574
-0.2563931684936442,-0.0002084183026402964
-0.2582343266932176,-0.0002145731618378748
-0.2600789525741589,-0.0002212287553862155
-0.2619242674815914,-0.0002284100693251352
-0.2637672330553699,-0.0002361380468032772
-0.2656045275983329,-0.0002444272295551024
-0.2674324570210122,-0.0002532827689446532
-0.2692468034738633,-0.0002626968312728219
-0.2710426239932807,-0.0002726445059923293
-0.2728140197826671,-0.0002830794249404194
-0.2745539032276008,-0.0002939294063228329
-0.2762537936521973,-0.0003050925356294512
-0.2779036736638212,-0.0003164341707068092
-0.2794919354383648,-0.000327785392776182
-0.2810054405003003,-0.0003389434040654907
-0.2824297077454155,-0.0003496742857150309
-0.2837492332805538,-0.000359718374398796
-0.2849479330426663,-0.0003687983002924507
-0.2860096863558765,-0.0003766294707701474
-0.2869189469955743,-0.0003829325110357124
-0.2876613794250192,-0.000387446918515936
-0.2882244729220198,-0.000389944987556659
-0.2885980862246365,-0.0003902449460896828
-0.288774880382445,-0.0003882222384444063
-0.288750607297842,-0.000383817996699323
-0.288524234842045,-0.0003770439594254726
-0.2880979047614156,-0.0003679833984308593
-0.2874767348462762,-0.0003567879658520744
-0.2866684900591482,-0.0003436707331531533
-0.2856831568998233,-0.0003288960170665838
-0.2845324602389108,-0.0003127668378617634
-0.2832293619559919,-0.0002956110064660422
-0.2817875765117561,-0.0002777668774860081
-0.2802211311756544,-0.000259569739186535
-0.2785439894861549,-0.0002413396567997469
-0.2767697471487124,-0.0002233713698261981
-0.2749114012661254,-0.0002059265996729319
-0.2729811874458604,-0.0001892288828864316
-0.2709904753497768,-0.0001734608340399702
-0.2689497115962979,-0.0001587635793915861
-0.2668683991947869,-0.0001452379964960322
-0.2647551042678866,-0.0001329473456449147
-0.2626174829965822,-0.0001219208786465037
-0.2604623238747832,-0.0001121580467579694
-0.2582956019847192,-0.0001036329885373741
-0.2561225428216765,-9.629904678566449e-05
-0.2539476931443765,-9.009313097947255e-05
-0.2517749955659526,-8.4939800530862e-05
-0.2496078624687527,-8.075499129502971e-05
-0.2474492438004025,-7.744934243993385e-05
-0.2453016828637404,-7.493110464017213e-05
-0.2431673547599781,-7.310862619179799e-05
-0.2410480838814436,-7.189242389395762e-05
-0.2389453397158042,-7.119685281815877e-05
-0.2368602138463793,-7.094139504511481e-05
-0.2347933847896909,-7.105159294437803e-05
-0.2327450804155323,-7.145965777591476e-05
-0.2307150494148438,-7.210478903727588e-05
-0.2287025530701858,-7.293324360649744e-05
-0.2267063862695604,-7.389819590913183e-05
-0.2247249325342224,-7.495943080502342e-05
-0.2227562524747428,-7.608290962913315e-05
-0.2207981994981169,-7.724024703975679e-05
-0.2188485518198038,-7.840813241244994e-05
-0.2169051467837829,-7.956772494154593e-05
-0.2149660027500646,-8.070404684888208e-05
-0.2130294154969061,-8.180539453977415e-05
-0.2110940198645155,-8.286278345111722e-05
-0.20915881250175,-8.386943880079315e-05
-0.2072231371148651,-8.48203414337259e-05
-0.205286638580439,-8.571183532241778e-05
-0.2033491958921281,-8.654130083004239e-05
-0.201410845675185,-8.730689539641258e-05
-0.1994717078195962,-8.800736075560546e-05
-0.1975319229067511,-8.864189311995166e-05
-0.1955916080461715,-8.921007007326022e-05
-0.1936508341384675,-8.97118253930829e-05
-0.1917096240656146,-9.014746092207841e-05
-0.1897679683792869,-9.051768318669469e-05
-0.1878258530341922,-9.08236519457932e-05
-0.1858832927194994,-9.106702836300751e-05
-0.1839403632999327,-9.125001205336945e-05
-0.1819972276250141,-9.137535873335402e-05
-0.1800541502666256,-9.144637337309131e-05
-0.1781114983825967,-9.146687727404904e-05
-0.1761697276825515,-9.14411510041918e-05
-0.1742293542490161,-9.137385822264525e-05
-0.1722909146019472,-9.126995778747286e-05
-0.1703549178080137,-9.113461290144079e-05
-0.1684217944872035,-9.097310626770157e-05
-0.1664918481460934,-9.079076926610079e-05
-0.1645652142525535,-9.059293112191871e-05
-0.1626418318103288,-9.03848911128556e-05
-0.160721430888185,-9.017191334510376e-05
-0.1588035377562128,-8.9959239878985e-05
-0.1568874971765902,-8.975211440539127e-05
-0.1549725093277209,-8.955580568819107e-05
-0.153057677142588,-8.937561801941911e-05
-0.1511420588226535,-8.921687534849529e-05
-0.1492247201127433,-8.908486683655806e-05
-0.147304781640198,-8.898474449171433e-05
-0.1453814580395656,-8.892136821336006e-05
-0.1434540874128954,-8.889909972938377e-05
-0.1415221514869361,-8.892155401657852e-05
-0.1395852882264803,-8.899132407403503e-05
-0.1376432993354414,-8.910970144239752e-05
-0.1356961549193963,-8.927641962998208e-05
-0.133743996646363,-8.948944971980371e-05
-0.1317871393263509,-8.974487623616011e-05
-0.1298260693204535,-9.003687658909957e-05
-0.1278614370342021,-9.035781931472151e-05
-0.125894040301651,-9.069848563974698e-05
-0.1239247959361612,-9.104840679835715e-05
-0.1219546980792719,-9.139629750186873e-05
-0.1199847640204417,-9.173055556346638e-05
-0.1180159704842832,-9.203979030810533e-05
-0.1160491855236197,-9.231333905058429e-05
-0.1140851026578835,-9.254173205739057e-05
-0.1121241844297206,-9.271707182639843e-05
-0.1101666219582617,-9.283330144817622e-05
-0.1082123154229517,-9.288634800268351e-05
-0.1062608779719587,-9.287413889651608e-05
-0.1043116627375253,-9.279650024271238e-05
-0.1023638099446804,-9.265495554756299e-05
-0.1004163089870327,-9.245244920734689e-05
-0.09846806914885481,-9.219302226594715e-05
-0.09651799253763078,-9.188146767278427e-05
-0.09456504368835232,-9.152298947899868e-05
-0.09260831193595774,-9.112288586477966e-05
-0.09064706459231786,-9.06862705558294e-05
-0.08868079071801603,-9.021784192881781e-05
-0.08670923640230996,-8.972170458758488e-05
-0.08473243268408674,-8.920124476332447e-05
-0.08275071652661195,-8.865905859401367e-05
-0.08076474382301385,-8.809693094429166e-05
-0.07877549172014256,-8.751586154516258e-05
-0.07678424619593882,-8.691613442943429e-05
-0.07479257037259628,-8.629742557142824e-05
-0.07280224989206795,-8.56589421391066e-05
-0.07081521392465699,-8.499958489960687e-05
-0.06883343376273714,-8.431812337446231e-05
-0.0668588048930753,-8.361337175701227e-05
-0.06489302214007835,-8.288435287085329e-05
-0.06293746008099978,-8.213043797072781e-05
-0.06099307177715679,-8.135145217068043e-05
-0.05906031759164207,-8.054773865276235e-05
-0.05713913254131229,-7.972017919025601e-05
-0.05522893577510284,-7.887017327915151e-05
-0.05332868022140047,-7.799958254894713e-05
-0.0514369351974771,-7.711065036598798e-05
-0.04955199077170877,-7.620590808128533e-05
-0.04767197059946199,-7.528807895224603e-05
-0.0457949401145506,-7.43599885217863e-05
-0.04391899922374909,-7.342448667537619e-05
-0.04204235249613632,-7.248438251610179e-05
-0.04016335447024717,-7.15423895057246e-05
-0.03828053224675335,-7.06010758479538e-05
-0.03639259118510432,-6.966281439312252e-05
-0.03449841169710296,-6.872972758094012e-05
-0.03259704555185091,-6.780362581021019e-05
-0.03068771882257946,-6.688594144807973e-05
-0.02876984595140996,-6.597766452927667e-05
-0.02684305593824873,-6.507928908205782e-05
-0.02490722802316347,-6.419078016288768e-05
-0.02296253108562839,-6.331157067286316e-05
-0.02100945888621659,-6.244059391428779e-05
-0.01904885260745481,-6.157635315251756e-05
-0.01708190305200105,-6.071702405963597e-05
-0.01511012721991616,-5.986058089371053e-05
-0.01313531744321892,-5.900493360905081e-05
-0.01115946523770443,-5.814806153269109e-05
-0.009184665851225659,-5.728813008172601e-05
-0.007213012452835031,-5.642358005439462e-05
-0.005246490450144403,-5.55531836783372e-05
-0.003286882227296823,-5.467606691586235e-05
-0.001335690672593936,-5.37917024787292e-05
0.0006059134248664357,-5.289988168381959e-05
0.002537119021051686,-5.200067507059393e-05
0.004457480283732585,-5.109439139961433e-05
0.006366905579424424,-5.018154249265875e-05
0.008265637031166343,-4.926281795850256e-05
0.01015422720744058,-4.833906999458191e-05
0.01203351734352563,-4.741130502556165e-05
0.01390461824285314,-4.648067665435835e-05
0.01576889154116934,-4.554847369686737e-05
0.01762792629131804,-4.461609802952708e-05
0.0194835046550785,-4.368502931755157e-05
0.02133755131201537,-4.275677684816644e-05
0.0231920639742673,-4.183282195329606e-05
0.02504902655716213,-4.091455715367278e-05
0.02691031115769985,-4.000322962288897e-05
0.02877757888914344,-3.90998965480866e-05
0.03065219178442614,-3.820539845430562e-05
0.0325351477227278,-3.732035386948879e-05
0.03442704752248893,-3.64451753736273e-05
0.03632809842747955,-3.558010374772908e-05
0.03823815218437481,-3.472525425015303e-05
0.0401567700308707,-3.388066749095717e-05
0.04208330248184757,-3.304635719912021e-05
0.04401696979477794,-3.222234836035998e-05
0.0459569298867577,-3.140870145652539e-05
0.04790232406921352,-3.060552137937078e-05
0.04985229648468356,-2.981295245315751e-05
0.05180598934050047,-2.903116333971641e-05
0.05376252158773254,-2.826032700727144e-05
0.05572096238294046,-2.750060122786397e-05
0.05768031174704383,-2.675211426606605e-05
0.05963949912497041,-2.601495878790174e-05
0.06159740650583923,-2.528919495595701e-05
0.06355291731259775,-2.45748616406483e-05
0.06550498661245845,-2.387199308111593e-05
0.06745272349469458,-2.318063746094981e-05
0.06939547360764421,-2.250087382954108e-05
0.07133288927618379,-2.183282452260475e-05
0.07326497627920912,-2.117666148192028e-05
0.07519210975657176,-2.053260631492069e-05
0.07711501606695655,-1.990092522431449e-05
0.07903472188436889,-1.928192079367676e-05
0.08095247568117088,-1.867592287085319e-05
0.08286964952634716,-1.808328043248333e-05
0.08478763065178628,-1.750435546725437e-05
0.08670771258587989,-1.693951881755769e-05
0.08863099506421876,-1.638914685732052e-05
0.09055830069112762,-1.585361713047576e-05
0.09249011467673074,-1.533330082555952e-05
0.09442655204496303,-1.482855029783913e-05
0.0963673545339321,-1.433968072059526e-05
0.09831191700590683,-1.38669461826149e-05
0.1002593406039024,-1.341051190236245e-05
0.1022085072984474,-1.297042542533818e-05
0.1041581681500383,-1.254659046647251e-05
0.1061070359621208,-1.213874728848299e-05
0.1080538724013339,-1.17464631125026e-05
0.1099975604077282,-1.136913509212045e-05
0.1119371548668707,-1.100600699610642e-05
0.1138719078557601,-1.065619914710514e-05
0.1158012688146751,-1.031874958253601e-05
0.1177248640521676,-9.992663043893377e-06
0.119642463295622,-9.676963418208397e-06
0.1215539429144813,-9.370744740373508e-06
0.123459255556782,-9.073215846925289e-06
0.125358414207689,-8.783734230104078e-06
0.1272514954175193,-8.501825524495371e-06
0.1291386622819076,-8.227186292967678e-06
0.1310202034761611,-7.959669283140933e-06
0.1328965810635383,-7.699252000105298e-06
0.1347684775382115,-7.445991166214818e-06
0.1366368319979948,-7.199967264794207e-06
0.1385028564871663,-6.961224715199427e-06
0.1403680261254809,-6.729714108776346e-06
0.1422340401338137,-6.505243177281913e-06
0.1441027546866513,-6.287442638567441e-06
0.1459760920713881,-6.075751734115672e-06
0.1478559334811474,-5.869426220575009e-06
0.1497440046298358,-5.667569012895403e-06
0.15164176417924,-5.469180917164187e-06
0.1535503047596499,-5.273226325239864e-06
0.1554702752989852,-5.078706753841915e-06
0.1574018316060524,-4.88473402221382e-06
0.1593446198678837,-4.690594863042608e-06
0.1612977950471746,-4.49579986750614e-06
0.1632600732626767,-4.300111708442926e-06
0.1652298142691353,-4.103550247451223e-06
0.1672051273572415,-3.906374991154467e-06
0.1691839916337529,-3.70904798714066e-06
0.1711643800376878,-3.512182263227378e-06
0.1731443758519827,-3.316482070744142e-06
0.1751222710864939,-3.122681414591321e-06
0.1770966379713618,-2.931486732563765e-06
0.1790663677712273,-2.743528343813914e-06
0.1810306748827074,-2.559323723139068e-06
0.1829890682629627,-2.379254073186797e-06
0.1849412961101232,-2.203554305260512e-06
0.1868872728853489,-2.032315535531384e-06
0.1888269998087254,-1.865498575229215e-06
0.1907604906234827,-1.702956556997795e-06
0.1926877136407772,-1.544464660961852e-06
0.1946085589658991,-1.389754740450228e-06
0.1965228366077261,-1.238552409653013e-06
0.1984303072515427,-1.090613833749619e-06
0.2003307432239382,-9.457591376445672e-07
0.2022240130187779,-8.038991674878952e-07
0.2041101791061961,-6.650524655197735e-07
0.205989596008674,-5.29349883855425e-07
0.2078629941680177,-3.970253193090565e-07
0.2097315352705724,-2.683925379176194e-07
0.2115968266519808,-1.438097979562825e-07
0.2134608862142569,-2.363570992014562e-08
0.2153260547670005,9.181881072085112e-08
0.2171948593665953,2.02336812186411e-07
0.2190698383021647,3.078340617893419e-07
0.2209533448643404,4.083853508532294e-07
0.2228473518252343,5.042349729558228e-07
0.2247532806464607,5.957901017658716e-07
0.226671878117636,6.835981203208207e-07
0.2286031582142616,7.683111365610751e-07
0.2305464188831432,8.506426180388033e-07
0.232500333274857,9.313220224620028e-07
0.2344631042030437,1.011053345875511e-06
0.2364326611197562,1.090482658258888e-06
0.2384068723612932,1.170178092741881e-06
0.240383743103176,1.250623657066074e-06
0.2423615719086668,1.332225981496161e-06
0.2443390456420838,1.415331059870348e-06
0.2463152626954506,1.500246501209551e-06
0.2482896861662382,1.587264023183001e-06
0.2502620397756635,1.67667699915533e-06
0.2522321680061652,1.768788794255756e-06
0.2541998867454892,1.863909242577155e-06
0.2561648510028406,1.962338665715499e-06
0.2581264622198771,2.064340987343992e-06
0.2600838303070712,2.170109423936301e-06
0.2620357962980783,2.279729633350332e-06
0.2639810121042508,2.39314587394453e-06
0.265918065787131,2.51013557759851e-06
0.2678456351304208,2.630296807219213e-06
0.2697626495883363,2.753051508136604e-06
0.2716684408358839,2.877665517360126e-06
0.2735628646325496,3.00328424708815e-06
0.2754463807566588,3.128981089349141e-06
0.2773200825834198,3.253814131420999e-06
0.2791856728149981,3.376885885971046e-06
0.2810453865144772,3.497400491469186e-06
0.2829018667680662,3.614713207668884e-06
0.2847580019760132,3.728367921139498e-06
0.2866167369495211,3.838119648311788e-06
0.2884808726037804,3.943940513849569e-06
0.2903528708780178,4.04600922684349e-06
0.2922346822518,4.144685525966856e-06
0.2941276124864112,4.240472299956342e-06
0.296032242696977,4.333969016983283e-06
0.2979484124674207,4.425820657176528e-06
0.2998752696765891,4.516666503048663e-06
0.3018113835712245,4.607092906917419e-06
0.3037549102623103,4.697593557398465e-06
0.3057037932724167,4.788539883144748e-06
0.3076559770448439,4.88016315710088e-06
0.3096096092711921,4.972548726196414e-06
0.3115632089406878,5.065641718042371e-06
0.3135157811387916,5.159262690608172e-06
0.3154668663065768,5.253131078656901e-06
0.3174165199823202,5.346893997091591e-06
0.3193652277957316,5.440157971016791e-06
0.3213137684532965,5.532521419124573e-06
0.3232630435546086,5.623606117171037e-06
0.3252138965790946,5.713086300010233e-06
0.3271669439466459,5.800714418151299e-06
0.3291224387832511,5.886342781382728e-06
0.3310801833922215,5.969940373542586e-06
0.3330395001739562,6.051604046523229e-06
0.3349992636791986,6.13156317240492e-06
0.3369579894716781,6.210176760699403e-06
0.3389139692393861,6.287922138899968e-06
0.3408654367074622,6.365374630031378e-06
0.342810745785516,6.443178268937748e-06
0.344748541261897,6.52200845117375e-06
0.3466779033036786,6.602528404689155e-06
0.348598449955547,6.685342370562034e-06
0.350510386467168,6.770949198502488e-06
0.352414496160727,6.859700535490395e-06
0.3543120740560319,6.951767779309163e-06
0.3562048108404657,7.047121417742882e-06
0.3580946402188718,7.145525294095437e-06
0.3599835665037826,7.246546838597499e-06
0.3618734909929016,7.349582566737769e-06
0.3637660550383858,7.453896403874011e-06
0.3656625149022217,7.558666902571702e-06
0.3675636589985246,7.663038400300364e-06
0.3694697726895708,7.766170784098716e-06
0.3713806502691442,7.867282856274362e-06
0.3732956489117914,7.965685296800397e-06
0.3752137757801163,8.060800751248138e-06
0.3771337974501672,8.152170414076028e-06
0.3790543603123154,8.23944834747779e-06
0.3809741113574281,8.322386393308524e-06
0.3828918103256566,8.400813650547844e-06
0.3848064261128633,8.474614940010548e-06
0.3867172122238316,8.543712399394744e-06
0.3886237577110108,8.608053408480407e-06
0.390526011414337,8.667606607284909e-06
0.3924242785360672,8.722366096873269e-06
0.394319189825842,8.772362293990078e-06
0.39621164509245,8.817676633864829e-06
0.3981027344776156,8.858456594150232e-06
0.3999936428551363,8.894927464265068e-06
0.4018855446557892,8.927397896794849e-06
0.4037794980423872,8.956257419409817e-06
0.4056763483177597,8.981965524827571e-06
0.4075766504368164,9.005033419623264e-06
0.4094806193125538,9.026000723095333e-06
0.4113881142328226,9.045410156311954e-06
0.4132986603222462,9.063783436448484e-06
0.415211505930527,9.081601200260284e-06
0.4171257105986597,9.099288937522676e-06
0.4190402544016306,9.11720982110075e-06
0.4209541565225374,9.135664198232592e-06
0.42286658933055,9.154894568846629e-06
0.4247769743078921,9.175094266575648e-06
0.4266850479667265,9.196417836732492e-06
0.4285908892879713,9.218991241116927e-06
0.4304949048296304,9.242920416512545e-06
0.4323977729411626,9.268297232362355e-06
0.434300353818884,9.295202403337172e-06
0.4362035767413421,9.323705318744291e-06
0.4381083190690532,9.353861013056327e-06
0.440015292997967,9.385704635190248e-06
0.4419249553306555,9.419243840304865e-06
0.443837452690405,9.454449595721726e-06
0.4457526099620728,9.491246023029065e-06
0.4476699638837934,9.529500113188792e-06
0.4495888374070823,9.569012421830289e-06
0.4515084445940941,9.60951010764286e-06
0.4534280112575007,9.650643825928137e-06
0.4553468939830316,9.69198993482853e-06
0.4572646800248166,9.733059152431557e-06
0.4591812529220473,9.773312207088097e-06
0.4610968132656982,9.812182198170742e-06
0.46301185026883,9.849102441055388e-06
0.4649270667843861,9.88353765744744e-06
0.4668432672248328,9.91501564929236e-06
0.4687612234843087,9.943156207894153e-06
0.4706815376389562,9.967694056338609e-06
0.4726045213279026,9.988493129133104e-06
0.4745301100874778,1.000555041364663e-05
0.4764578266284216,1.001898878985198e-05
0.478386800639109,1.002903963470137e-05
0.4803158449398757,1.003601720955661e-05
0.4822435797449238,1.004028783415331e-05
0.4841685895168089,1.004223741854103e-05
0.4860895915246409,1.004224099876846e-05
0.4880055926120317,1.004063749868228e-05
0.4899160114396073,1.003771210110543e-05
0.4918207476652268,1.003368749851437e-05
0.493720186765373,1.002872408476307e-05
0.4956151385244399,1.002292802739639e-05
0.4975067172658572,1.001636528403797e-05
0.4993961810484231,1.000907909317795e-05
0.501284753742358,1.000110831709846e-05
0.5031734568496246,9.992504210936226e-06
0.505062976504461,9.983343657568225e-06
0.5069535853838962,9.973737532284718e-06
0.5088451302067106,9.96383353517927e-06
0.5107370846925091,9.953813458033395e-06
0.5126286572750409,9.943885383022558e-06
0.5145189344589199,9.934271721614364e-06
0.5164070360187136,9.925194302007147e-06
0.5182922580096027,9.916857920734171e-06
0.5201741836234544,9.909433908505337e-06
0.5220527492229796,9.903045318041667e-06
0.5239282617328159,9.897755301493419e-06
0.5258013720279054,9.893560068463127e-06
0.5276730153350696,9.890387466415935e-06
0.5295443328353094,9.888101686836834e-06
0.5314165883448604,9.88651389864134e-06
0.533291090715954,9.885397814357679e-06
0.5351691276356784,9.884508425561913e-06
0.537051911307852,9.883601549551772e-06
0.5389405324840263,9.88245155247068e-06
0.5408359174186269,9.880864761086597e-06
0.5427387828700828,9.878686682784578e-06
0.5446495868910651,9.875802163052884e-06
0.5465684769698361,9.872128872636015e-06
