// These data were taken by Carmen Barbiel and Detlef Diesing
// January, 22th, 2021 in the lab course cell with a gold wire
// and a Pt wire as counter electrode. 
//Reference is Pt wire in same solution in H2 gas.
// solution is 0.1 N H2/SO4
// Potentiostat is HEKA PG 510 with CR 1mA, CF 10 BW 30 
// The oscilloscope is set to 0.04 sec delta t 
// You should get as a scan rate 0.05 V per second
// But check it.



potential,current
0.9291076700000001,9.7351074e-06
0.93093872,8.8806152e-06
0.92803955,9.0332031e-06
0.92796326,9.979248000000001e-06
0.9278106699999999,1.0131836e-05
0.9336853000000001,9.6130371e-06
0.93704224,1.0345459e-05
0.9411621100000001,9.460449199999999e-06
0.94192505,9.2468262e-06
0.94192505,1.0650635e-05
0.9411621100000001,1.0375977e-05
0.94177246,1.0742188e-05
0.94573975,1.1169434e-05
0.9463501,1.1566162e-05
0.95146179,1.1566162e-05
0.9592437700000001,1.1505127e-05
0.9551239,1.1901855e-05
0.9552002000000001,1.2145996e-05
0.95092773,1.1749268e-05
0.9592437700000001,1.2420654e-05
0.9606933600000001,1.373291e-05
0.96717834,1.3244629e-05
0.97167969,1.4190674e-05
0.97053528,1.4984131e-05
0.9677124,1.5228271e-05
0.96603394,1.5045166e-05
0.9677124,1.651001e-05
0.97442627,1.6082764e-05
0.97740173,1.7211914e-05
0.98266602,1.8096924e-05
0.98869324,1.9348145e-05
0.98052979,1.9104004e-05
0.98175049,1.9744873e-05
0.98548889,2.0751953e-05
0.98426819,2.2979736e-05
0.99075317,2.2766113e-05
0.99433899,2.4200439e-05
0.99838257,2.734375e-05
0.99624634,2.6153564e-05
0.99655151,2.8442383e-05
0.99502563,3.0487061e-05
0.99578857,3.1921387e-05
1.0044098,3.326416e-05
1.0072327,3.5095215e-05
1.0088348,3.7109375e-05
1.0124969,3.9703369e-05
1.0103607,4.2694092e-05
1.0106659,4.5013428e-05
1.0134888,4.8980713e-05
1.0121155,5.1116943e-05
1.0148621,5.4107666e-05
1.0208893,5.6671143e-05
1.0243988,6.137085e-05
1.0258484,6.451416e-05
1.0257721,6.7718506e-05
1.0231018,7.4432373e-05
1.0243988,7.6568604e-05
1.0269928,8.425903300000001e-05
1.0316467,8.8745117e-05
1.0338593,9.3078613e-05
1.0415649,0.00010028076
1.039505,0.00010476685
1.038208,0.00011087036
1.0378265,0.00011700439
1.0361481,0.00012561035
1.0432434,0.00013134766
1.050415,0.00013699341
1.053009,0.00014498901
1.0501099,0.00015228271
1.0468292,0.00015933228
1.0427094,0.00016699219
1.0534668,0.00017401123
1.0598755,0.00018170166
1.0618591,0.00019082642
1.0543823,0.00019894409
1.0496521,0.00020639038
1.060791,0.00021740723
1.0653687,0.00022698975
1.0695648,0.0002371521
1.0643768,0.00024850464
1.0607147,0.00025964355
1.0676575,0.00027069092
1.0762024,0.0002819519
1.0780334,0.00029351807
1.0748291,0.00030502319
1.0696411,0.00031884766
1.071167,0.00033328247
1.0808563,0.00034823608
1.0865784,0.00036575317
1.0918427,0.00038446045
1.0855103,0.00039877319
1.0820007,0.00041662598
1.0894012,0.00043383789
1.1010742,0.00044665527
1.100769,0.00045471191
1.0947418,0.00046472168
1.0951996,0.00047232056
1.0942841,0.00047918701
1.1062622,0.00048904419
1.1113739,0.0004955749499999999
1.1094666,0.0005009155299999999
1.1053467,0.00050714111
1.1081696,0.00052114868
1.1112976,0.0005401001
1.1190796,0.00055450439
1.1269379,0.00056481934
1.1235809,0.00056674194
1.1197662,0.00056677246
1.1222839,0.00056680298
1.1277008,0.000565979
1.1328125,0.00056625366
1.137619,0.00056549072
1.138916,0.00056491089
1.1325836,0.00056546021
1.1315918,0.00056610107
1.1373138,0.00056549072
1.1434937,0.00056533813
1.1510468,0.00056555176
1.1452484,0.00056829834
1.1433411,0.00056692505
1.1425018,0.0005689086900000001
1.1497498,0.0005680236800000001
1.1564636,0.00057125854
1.1618042,0.0005718994099999999
1.1534119,0.0005755004900000001
1.1560059,0.00057965088
1.1545563,0.00058468628
1.1591339,0.00059127808
1.1649323,0.00059353638
1.1697388,0.0005975036600000001
1.1702728,0.00060211182
1.1714935,0.0006065978999999999
1.1695099,0.00061181641
1.1697388,0.00061709595
1.1738586,0.00062249756
1.1844635,0.0006251831100000001
1.1845398,0.00062930298
1.1804199,0.0006368102999999999
1.1797333,0.0006438293500000001
1.177597,0.00065005493
1.1840057,0.00065716553
1.1945343,0.0006641540499999999
1.1974335,0.00067205811
1.193161,0.00067990112
1.1910248,0.00068417358
1.1927795,0.00068838501
1.1993408,0.00069326782
1.2028503,0.00069598389
1.205368,0.00069934082
1.2070465,0.0006990356399999999
1.2017059,0.00069885254
1.2013245,0.0006965332
1.206131,0.00069271851
1.210022,0.0006864929199999999
1.2171936,0.00067730713
1.2224579,0.00066534424
1.2210083,0.00065228271
1.2140656,0.0006366272
1.2145996,0.0006194458
1.2242126,0.00059732056
1.2267303,0.00057543945
1.2324524,0.00055075073
1.227417,0.0005245361299999999
1.2253571,0.00049758911
1.2259674,0.00047225952
1.2328339,0.00044674683
1.2427521,0.00042160034
1.2429047,0.00039816284
1.2363434,0.00037518311
1.2358093,0.00035601807
1.2424469,0.00033670044
1.2499237,0.00031723022
1.2537384,0.00030352783
1.2479401,0.00028964233
1.2464905,0.00027658081
1.2480164,0.00026669312
1.2574005,0.00025546265
1.2637329,0.00024673462
1.262207,0.00023852539
1.2558746,0.00022952271
1.2528992,0.00022259521
1.2638855,0.00021704102
1.2709808,0.00021102905
1.2699127,0.00020651245
1.2669373,0.00019854736
1.2643433,0.00019573975
1.2695313,0.00019143677
1.2799072,0.00018960571
1.281662,0.00018518066
1.2802124,0.00018075562
1.2814331,0.00017739868
1.2767029,0.00017303467
1.2838745,0.00017202759
1.2870789,0.00016928101
1.2931061,0.00016757202
1.2954712,0.00016641235
1.2883759,0.00016506958
1.2902832,0.00016259766
1.2909698,0.00016116333
1.2968445,0.00015884399
1.3050079,0.00015856934
1.3079071,0.00015686035
1.3030243,0.00015692139
1.2991333,0.00015444946
1.300354,0.0001545105
1.3065338,0.00015261841
1.3142395,0.0001519165
1.3147736,0.00015090942
1.3115692,0.00015057373
1.3095856,0.00015081787
1.3131714,0.00015029907
1.3193512,0.00014962769
1.325531,0.00014984131
1.3307953,0.00015042114
1.329422,0.0001499939
1.3238525,0.0001489563
1.3238525,0.00014852905
1.3269806,0.00014926147
1.3304901,0.00014929199
1.3394165,0.00014764404
1.3426208,0.00014797974
1.3359833,0.00014749146
1.3339233,0.00014682007
1.3369751,0.00014584351
1.3447571,0.00014730835
1.3494873,0.00014639282
1.3518524,0.00014480591
1.3477325,0.00014608765
1.3455963,0.00014398193
1.3468933,0.00014517212
1.3542175,0.00014535522
1.3611603,0.0001451416
1.363678,0.00014627075
1.3578033,0.00014511108
1.3585663,0.00014614868
1.3575745,0.00014511108
1.3682556,0.00014620972
1.3713074,0.00014587402
1.3749695,0.00014529419
1.37146,0.00014520264
1.3705444,0.00014508057
1.371994,0.00014474487
1.3772583,0.00014611816
1.3845062,0.00014492798
1.3831329,0.00014520264
1.3812256,0.00014486694
1.3819885,0.000144104
1.3809967,0.00014324951
1.3871765,0.00014285278
1.3899231,0.00014361572
1.3959503,0.00014303589
1.4011383,0.00014212036
1.3923645,0.00014254761
1.3912964,0.00014227295
1.397934,0.00014208984
1.401825,0.00014254761
1.4113617,0.00014065552
1.4068604,0.00014111328
1.4038849,0.00014212036
1.401825,0.00014172363
1.4081573,0.00014141846
1.4154816,0.00014086914
1.4219666,0.00014025879
1.4174652,0.00014019775
1.4138794,0.00014035034
1.414566,0.00013986206
1.4214325,0.00014102173
1.4295959,0.00014050293
1.4328766,0.00014077759
1.4257813,0.00013998413
1.4228821,0.00014019775
1.4263916,0.00014007568
1.4344788,0.00013922119
1.4409637,0.0001399231
1.4382172,0.00013830566
1.4372253,0.00013955688
1.4328766,0.00014013672
1.4421082,0.0001395874
1.4481354,0.00013891602
1.4522552,0.00013766479
1.446228,0.00013955688
1.4453888,0.00013867188
1.4465332,0.00013894653
1.4556122,0.0001383667
1.4584351,0.00013919067
1.4637756,0.00013986206
1.4570618,0.0001395874
1.4575195,0.00013934326
1.45401,0.00013909912
1.461792,0.00013873291
1.4714813,0.00014007568
1.4738464,0.00014025879
1.4742279,0.00014019775
1.4685822,0.00014074707
1.4675903,0.00014007568
1.4743805,0.00014093018
1.4829254,0.00014047241
1.4834595,0.00014227295
1.4784241,0.00014111328
1.4768982,0.00014178467
1.4826965,0.00014242554
1.4888,0.00014248657
1.4959717,0.00014407349
1.4916229,0.00014300537
1.4877319,0.00014367676
1.4881134,0.00014584351
1.4980316,0.00014581299
1.5019989,0.00014663696
1.5053558,0.00014877319
1.500473,0.00014901733
1.4962006,0.00014874268
1.5047455,0.00015008545
1.5097046,0.00015258789
1.5168762,0.00015548706
1.5065002,0.00015652466
1.5027618,0.00015652466
1.512146,0.00015710449
1.5222168,0.00015658569
1.5231323,0.00015884399
1.5133667,0.00015808105
1.5118408,0.00015930176
1.5216827,0.00016134644
1.5270233,0.00016278076
1.5325928,0.00016329956
1.5293121,0.00016708374
1.5255737,0.00016751099
1.5237427,0.00016775513
1.5319824,0.0001706543
1.5411377,0.00017092896
1.5438843,0.00017346191
1.5377045,0.00017727661
1.5344238,0.00017715454
1.540451,0.00017889404
1.548996,0.00018051147
1.5533447,0.00018447876
1.5527344,0.00018579102
1.5486145,0.00018869019
1.5464783,0.00019113159
1.5525055,0.00019299316
1.5606689,0.00019689941
1.5647888,0.00019946289
1.561203,0.00020291138
1.5539551,0.00020581055
1.5606689,0.00020910645
1.5666199,0.00021316528
1.5722656,0.00021664429
1.5732574,0.00022073364
1.570282,0.00022491455
1.5683746,0.00022879028
1.5739441,0.0002322998
1.5814209,0.00023803711
1.5833282,0.00024240112
1.5774536,0.00024832153
1.5763855,0.00025262451
1.5812683,0.00025747681
1.5908813,0.00026303101
1.5950012,0.00026831055
1.5968323,0.00027398682
1.5881348,0.00028057861
1.5867615,0.00028778076
1.5914154,0.00029403687
1.5969086,0.00029919434
1.6003418,0.00030615234
1.6041565,0.00031317139
1.6070557,0.00032040405
1.5991974,0.00032678223
1.6049194,0.0003354187
1.6062164,0.00034347534
1.6095734,0.00035095215
1.6101074,0.00034689331
1.6092682,0.00033221436
1.6104126,0.00031619263
1.6038513,0.00029953003
1.5979004,0.00028689575
1.5945435,0.00027200317
1.5984344,0.00025912476
1.5997314,0.00024771118
1.5975952,0.00023486328
1.5937042,0.00022238159
1.5839386,0.00021304321
1.5835571,0.00020462036
1.5827942,0.00019433594
1.5855408,0.00018444824
1.5869904,0.00017648315
1.5847015,0.00016879272
1.5777588,0.00016119385
1.5747833,0.00015472412
1.5715027,0.00014697266
1.5730286,0.00014071655
1.5753174,0.00013461304
1.5750885,0.00012866211
1.5708923,0.00012310791
1.5657806,0.00011672974
1.5615082,0.00011264038
1.555481,0.0001071167
1.5585327,0.00010250854
1.5597534,0.0001003418
1.5634155,9.426879900000001e-05
1.5584564,9.014892599999999e-05
1.5522766,8.691406299999999e-05
1.5466309,8.361816399999999e-05
1.5467834,7.949829099999999e-05
1.5509796,7.6293945e-05
1.5496063,7.2296143e-05
1.5502167,7.064819300000001e-05
1.5402985,6.655883799999999e-05
1.5354919,6.4056396e-05
1.5354156,5.9997559e-05
1.5374756,5.8685303e-05
1.5438843,5.645752000000001e-05
1.5354919,5.4779053e-05
1.529007,5.355835e-05
1.5200806,4.8675537e-05
1.5242004,4.7821045e-05
1.528244,4.6142578e-05
1.5312958,4.412841800000001e-05
1.5208435,4.3243408e-05
1.5155029,4.1168213e-05
1.5107727,3.9245605e-05
1.5179443,3.8391113e-05
1.5223694,3.6956787e-05
1.5151978,3.414917e-05
1.5091705,3.3782959e-05
1.50177,3.3111572e-05
1.5074921,3.225708e-05
1.5129089,3.1158447e-05
1.5084839,2.9815674e-05
1.499939,2.8259277e-05
1.4933777,2.7832031e-05
1.4933777,2.5848389e-05
1.4984894,2.5726318e-05
1.5014648,2.4078369e-05
1.4929962,2.4291992e-05
1.4860535,2.2521973e-05
1.4836121,2.243042e-05
1.4875793,2.1697998e-05
1.4951324,2.0507813e-05
1.4878082,2.0690918e-05
1.4778137,1.8493652e-05
1.4744568,1.8066406e-05
1.4752197,1.8493652e-05
1.4854431,1.7059326e-05
1.4751434,1.574707e-05
1.4687347,1.5319824e-05
1.4628601,1.5777588e-05
1.468277,1.5197754e-05
1.4681244,1.3366699e-05
1.4698029,1.4373779e-05
1.4598846,1.3122559e-05
1.4559937,1.2390137e-05
1.4511871,1.3549805e-05
1.4570618,1.2908936e-05
1.4586639,1.1138916e-05
1.4566803,1.2664795e-05
1.4485931,1.1016846e-05
1.4369202,1.1383057e-05
1.4412689,1.0528564e-05
1.4463043,1.0131836e-05
1.448288,1.0223389e-05
1.4440918,9.3688965e-06
1.4347076,9.124755900000001e-06
1.4323425,8.636474600000001e-06
1.4295197,8.789062499999999e-06
1.43013,8.911132800000001e-06
1.4321899,7.9956055e-06
1.4302826,7.8125e-06
1.4295197,7.9956055e-06
1.4204407,7.7819824e-06
1.4175415,5.7678223e-06
1.4147186,7.232666e-06
1.4192963,6.9274902e-06
1.4177704,6.9274902e-06
1.4198303,8.1176758e-06
1.4142609,6.408691399999999e-06
1.4116669,6.0424805e-06
1.4057159,6.1645508e-06
1.4011383,5.5847168e-06
1.4089966,5.859375e-06
1.4086914,6.1950684e-06
1.4068604,5.279541000000001e-06
1.3981628,5.4016113e-06
1.3954163,4.6386719e-06
1.3873291,5.157470699999999e-06
1.3937378,5.2185059e-06
1.3951874,4.760742200000001e-06
1.3946533,4.3640137e-06
1.3903809,5.0964355e-06
1.3829041,4.8217773e-06
1.3796997,5.5847168e-06
1.3796997,4.6691895e-06
1.3792419,3.875732400000001e-06
1.3838959,4.9743652e-06
1.3788605,2.9907227e-06
1.3722229,4.2419434e-06
1.3638306,3.6010742e-06
1.3690186,3.9978027e-06
1.3737488,3.112793e-06
1.3717651,3.4179688e-06
1.3621521,3.0822754e-06
1.3550568,3.7536621e-06
1.3591003,3.5705566e-06
1.3669586,3.3569336e-06
1.3635254,2.0141602e-06
1.3502502,3.3874512e-06
1.3513184,3.3874512e-06
1.350174,2.8991699e-06
1.3549042,3.112793e-06
1.3540649,3.2958984e-06
1.3454437,3.2348633e-06
1.3420105,3.4484863e-06
1.336441,2.532959e-06
1.3424683,2.2888184e-06
1.3445282,2.9907227e-06
1.338501,3.1433105e-06
1.3322449,2.3498535e-06
1.3253784,3.2958984e-06
1.3278961,2.2583008e-06
1.3307953,3.7841797e-06
1.3341522,2.8686523e-06
1.3257599,2.7770996e-06
1.319046,2.746582e-06
1.3154602,2.532959e-06
1.3191223,2.2583008e-06
1.3208771,1.953125e-06
1.3217163,1.4953613e-06
1.3147736,1.4648438e-06
1.3079834,2.0751953e-06
1.3050079,1.373291e-06
1.3067627,1.4038086e-06
1.3093567,1.5869141e-06
1.3097382,1.5563965e-06
1.3041687,1.9226074e-06
1.2989044,1.2207031e-06
1.2918854,5.4931641e-07
1.2942505,2.2277832e-06
1.2995911,1.4038086e-06
1.3020325,2.166748e-06
1.2947083,5.4931641e-07
1.2852478,7.324218799999999e-07
1.2825012,1.0070801e-06
1.28685,1.159668e-06
1.2882233,4.2724609e-07
1.2869263,9.1552734e-07
1.2776184,1.2512207e-06
1.2716675,7.324218799999999e-07
1.2724304,1.1291504e-06
1.2748718,1.2207031e-06
1.2792206,0
1.2743378,6.1035156e-07
1.2662506,7.6293945e-07
1.2618256,1.1901855e-06
1.2620544,3.6621094e-07
1.2673187,1.2207031e-07
1.2687683,8.544921900000001e-07
1.2570953,2.4414063e-07
1.2526703,5.1879883e-07
1.2539673,5.1879883e-07
1.2567902,6.1035156e-07
1.2574005,9.1552734e-08
1.2474823,-1.2207031e-07
1.2415314,-9.1552734e-08
1.2406921,-3.3569336e-07
1.2454224,0
1.2500763,2.4414063e-07
1.2444305,-1.1291504e-06
1.2358856,6.7138672e-07
1.2314606,-4.2724609e-07
1.233902,-7.019043e-07
1.2381744,1.1291504e-06
1.2375641,-3.3569336e-07
1.227417,-1.0375977e-06
1.2258911,-1.0681152e-06
1.2211609,-1.159668e-06
1.2249756,-3.3569336e-07
1.2258911,-1.7700195e-06
1.2260437,-6.1035156e-08
1.2205505,-1.5258789e-07
1.2137604,-5.1879883e-07
1.2069702,-3.3569336e-07
1.2113953,-5.1879883e-07
1.2125397,-1.739502e-06
1.214447,-7.019043e-07
1.2116241,-9.1552734e-07
1.2045288,-1.2817383e-06
1.1974335,-1.159668e-06
1.1981964,-2.166748e-06
1.2018585,-9.765625e-07
1.203537,-7.324218799999999e-07
1.1999512,-1.953125e-06
1.1920929,-1.6174316e-06
1.1855316,-1.8615723e-06
1.1862946,-7.019043e-07
1.1907959,-1.953125e-06
1.1907196,-1.2512207e-06
1.184082,-1.7089844e-06
1.179657,-1.8005371e-06
1.1772156,-2.2277832e-06
1.1793518,-9.765625e-07
1.1836243,-4.2724609e-07
1.179657,-1.8310547e-06
1.1701965,-1.4038086e-06
1.1636353,-1.8920898e-06
1.1665344,-2.3193359e-06
1.1722565,-2.3498535e-06
1.1715698,-1.7089844e-06
1.1641693,-2.1057129e-06
1.157608,-1.6174316e-06
1.1553955,-3.326416e-06
1.1579132,-3.9367676e-06
1.1605072,-2.8991699e-06
1.1598969,-3.7536621e-06
1.1519623,-3.0212402e-06
1.1462402,-2.7770996e-06
1.1463928,-2.3498535e-06
1.1495209,-2.8381348e-06
1.1553955,-1.7089844e-06
1.1424255,-3.0212402e-06
1.1358643,-2.0141602e-06
1.1319733,-2.0446777e-06
1.1412048,-4.3640137e-06
1.1413574,-3.1738281e-06
1.1392975,-3.2043457e-06
1.1312866,-3.6621094e-06
1.1258698,-4.1503906e-06
1.1248779,-3.8146973e-06
1.1248779,-4.4555664e-06
1.129303,-2.9907227e-06
1.1299896,-5.1879883e-06
1.1229706,-2.9907227e-06
1.1161041,-3.692627e-06
1.1116791,-4.5166016e-06
1.1115265,-3.4179688e-06
1.1157227,-4.0283203e-06
1.1192322,-3.6010742e-06
1.1102295,-3.692627e-06
1.1016846,-4.3334961e-06
1.0987854,-5.0964355e-06
1.105957,-3.7536621e-06
1.1075592,-4.730224599999999e-06
1.1029053,-4.3945313e-06
1.0955048,-5.7678223e-06
1.0892487,-5.3100586e-06
1.0926819,-4.272460899999999e-06
1.0985565,-4.486084e-06
1.0988617,-5.1269531e-06
1.0882568,-6.072998e-06
1.0785675,-5.4931641e-06
1.0835266,-6.439209e-06
1.0856628,-6.6833496e-06
1.0908508,-6.1645508e-06
1.0838318,-6.317138699999999e-06
1.0707855,-7.293701199999999e-06
1.0676575,-6.7749023e-06
1.0747528,-7.385253899999999e-06
1.0807037,-8.270263699999999e-06
1.0741425,-7.751464800000001e-06
1.0638428,-7.049560500000001e-06
1.0608673,-7.9956055e-06
1.0655212,-8.392334000000001e-06
1.0678864,-7.598877e-06
1.0655212,-8.6975098e-06
1.0566711,-9.124755900000001e-06
1.0498047,-9.460449199999999e-06
1.0546112,-1.0253906e-05
1.057663,-9.5825195e-06
1.0577393,-9.2468262e-06
1.0520935,-1.0375977e-05
1.0394287,-1.0253906e-05
1.0412598,-9.3688965e-06
1.0455322,-1.1352539e-05
1.0506439,-1.0467529e-05
1.0453796,-1.2268066e-05
1.0350037,-1.1383057e-05
1.0283661,-1.2237549e-05
1.0335541,-1.2878418e-05
1.0363007,-1.2481689e-05
1.0392761,-1.3031006e-05
1.0248566,-1.385498e-05
1.0208893,-1.4221191e-05
1.0270691,-1.4038086e-05
1.0284424,-1.5472412e-05
1.0293579,-1.5533447e-05
1.0173035,-1.5350342e-05
1.0118103,-1.6601563e-05
1.014328,-1.6174316e-05
1.019516,-1.6876221e-05
1.0193634,-1.7730713e-05
1.0096741,-1.7913818e-05
1.0035706,-1.8463135e-05
1.0031891,-1.9104004e-05
1.0096741,-2.1057129e-05
1.0095978,-2.0629883e-05
1.0033417,-2.2186279e-05
0.9967041,-2.331543e-05
0.98968506,-2.4017334e-05
0.99662781,-2.3681641e-05
1.0011292,-2.4780273e-05
0.99319458,-2.5817871e-05
0.98983765,-2.5970459e-05
0.98152161,-2.6702881e-05
0.99060059,-2.8503418e-05
0.9954071,-2.8839111e-05
0.98327637,-3.1066895e-05
0.97358704,-3.112793e-05
0.9798431399999999,-3.1951904e-05
0.9841156,-3.3752441e-05
0.98297119,-3.3874512e-05
0.97221375,-3.6529541e-05
0.96939087,-3.7719727e-05
0.9681701700000001,-3.90625e-05
0.97625732,-3.985595699999999e-05
0.97251892,-4.1809082e-05
0.96336365,-4.3579102e-05
0.95901489,-4.486084e-05
0.95817566,-4.6844482e-05
0.96473694,-4.8461914e-05
0.96748352,-5.0201416e-05
0.95489502,-5.065918e-05
0.94978333,-5.4779053e-05
0.95100403,-5.6549072e-05
0.9538269,-5.953979499999999e-05
0.95504761,-6.1431885e-05
0.94673157,-6.4544678e-05
0.94139099,-6.7718506e-05
0.93742371,-6.958007799999999e-05
0.9468078599999999,-7.330322299999999e-05
0.94741821,-7.6538086e-05
0.93490601,-8.2275391e-05
0.92964172,-8.663940399999999e-05
0.92987061,-9.133911099999999e-05
0.9333038299999999,-9.7198486e-05
0.93536377,-0.00010348511
0.93025208,-0.00010995483
0.91888428,-0.00011657715
0.91445923,-0.00012301636
0.92346191,-0.00013018799
0.92277527,-0.00013781738
0.92170715,-0.00014660645
0.9161377000000001,-0.00015481567
0.90545654,-0.00016427612
0.9146881100000001,-0.00017425537
0.91766357,-0.00018496704
0.90805054,-0.00019732666
0.90255737,-0.00020907593
0.90133667,-0.00022064209
0.9022521999999999,-0.00023477173
0.9072113000000001,-0.00025024414
0.90034485,-0.00026412964
0.89309692,-0.00027972412
0.89141846,-0.00029632568
0.89279175,-0.00031082153
0.8971405,-0.000328125
0.89500427,-0.00034503174
0.88600159,-0.00036187744
0.88043213,-0.00037750244
0.8795929,-0.0003944397
0.8795929,-0.00040856934
0.88050842,-0.00042227173
0.8831024200000001,-0.00043719482
0.87661743,-0.00044857788
0.87036133,-0.00046343994
0.86593628,-0.00047576904
0.86364746,-0.00048535156
0.8707428,-0.00049209595
0.8707428,-0.00049987793
0.86723328,-0.0005031738299999999
0.8630371100000001,-0.0005071106000000001
0.859375,-0.0005066833500000001
0.85472107,-0.00050692749
0.85578918,-0.0005091552700000001
0.85769653,-0.00050296021
0.85861206,-0.0004895629900000001
0.85220337,-0.00047732544
0.8435058600000001,-0.00046151733
0.84152222,-0.0004422607400000001
0.8440399200000001,-0.00042718506
0.84632874,-0.00040969849
0.84579468,-0.00038973999
0.83526611,-0.00036752319
0.8266449,-0.0003454895
0.8305358900000001,-0.00032305908
0.83702087,-0.00029882813
0.83534241,-0.00027807617
0.82901001,-0.00025714111
0.81840515,-0.00023712158
0.82313538,-0.00021868896
0.82313538,-0.00020294189
0.82511902,-0.00018951416
0.82168579,-0.00017581177
0.81291199,-0.00016427612
0.80848694,-0.00015408325
0.81344604,-0.00014343262
0.81565857,-0.00013586426
0.8165741,-0.00012786865
0.81016541,-0.00012188721
0.80215454,-0.00011593628
0.79849243,-0.00011196899
0.8039856,-0.00010714722
0.80238342,-0.00010336304
0.8029937700000001,-9.8693848e-05
0.79551697,-9.5062256e-05
0.78971863,-9.2407227e-05
0.79216003,-8.834838900000001e-05
0.79338074,-8.505249000000001e-05
0.7975006100000001,-8.410644499999999e-05
0.78987122,-7.9345703e-05
0.78079224,-7.7880859e-05
0.77682495,-7.5164795e-05
0.78712463,-7.2784424e-05
0.78392029,-6.9610596e-05
0.7849884,-6.628418e-05
0.77461243,-6.5032959e-05
0.76675415,-6.2347412e-05
0.77026367,-6.0424805e-05
0.7736969,-5.807495099999999e-05
0.77980042,-5.505371100000001e-05
0.7701110799999999,-5.3314209e-05
0.76225281,-5.279541e-05
0.75973511,-5.047607400000001e-05
0.76194763,-4.9255371e-05
0.76690674,-4.7332764e-05
0.76522827,-4.486084e-05
0.75508118,-4.3792725e-05
0.74890137,-4.2755127e-05
0.75386047,-4.1137695e-05
0.75912476,-3.9611816e-05
0.75157166,-3.8482666e-05
0.7389068600000001,-3.8146973e-05
0.74020386,-3.7109375e-05
0.75378418,-3.5827637e-05
0.74630737,-3.4210205e-05
0.73524475,-3.4118652e-05
0.72883606,-3.3050537e-05
0.73745728,-3.1982422e-05
0.74119568,-3.2836914e-05
0.73455811,-3.036499e-05
0.72471619,-3.0059814e-05
0.72097778,-2.8564453e-05
0.72792053,-2.8839111e-05
0.73020935,-2.8320313e-05
0.72982788,-2.7679443e-05
0.71975708,-2.5238037e-05
0.7144928,-2.6794434e-05
0.71342468,-2.5695801e-05
0.7133483900000001,-2.557373e-05
0.71891785,-2.557373e-05
0.71876526,-2.3956299e-05
0.70922852,-2.4200439e-05
0.6994628899999999,-2.3651123e-05
0.69816589,-2.3162842e-05
0.70602417,-2.3101807e-05
0.70709229,-2.1392822e-05
0.70556641,-2.2613525e-05
0.69740295,-2.1331787e-05
0.6919860799999999,-2.0629883e-05
0.69000244,-2.1270752e-05
0.69740295,-2.1575928e-05
0.69770813,-2.154541e-05
0.68893433,-2.0141602e-05
0.68214417,-1.9683838e-05
0.68191528,-2.0141602e-05
0.68664551,-2.0324707e-05
0.68984985,-1.9775391e-05
0.68466187,-1.8310547e-05
0.67359924,-1.9989014e-05
0.67176819,-1.852417e-05
0.67840576,-1.7486572e-05
0.67893982,-1.9195557e-05
0.67825317,-1.864624e-05
0.66703796,-1.8188477e-05
0.65940857,-1.7822266e-05
0.66490173,-1.7486572e-05
0.66894531,-1.739502e-05
0.66574097,-1.763916e-05
0.65994263,-1.6967773e-05
0.64750671,-1.7425537e-05
0.65589905,-1.7059326e-05
0.65811157,-1.7120361e-05
0.65711975,-1.6021729e-05
0.65093994,-1.6174316e-05
0.64567566,-1.6540527e-05
0.63987732,-1.7578125e-05
0.64407349,-1.6235352e-05
0.64598083,-1.739502e-05
0.64826965,-1.6723633e-05
0.6412506100000001,-1.6052246e-05
0.6325531,-1.6540527e-05
0.63285828,-1.5716553e-05
0.63362122,-1.6082764e-05
0.63659668,-1.5441895e-05
0.63316345,-1.6357422e-05
0.6217193600000001,-1.6204834e-05
0.62110901,-1.6235352e-05
0.62538147,-1.5350342e-05
0.63102722,-1.6021729e-05
0.62332153,-1.5350342e-05
0.61347961,-1.5380859e-05
0.6111145,-1.663208e-05
0.6162261999999999,-1.6265869e-05
0.62049866,-1.6113281e-05
0.61470032,-1.5563965e-05
0.60791016,-1.6052246e-05
0.60157776,-1.6784668e-05
0.6060791,-1.4953613e-05
0.61004639,-1.4984131e-05
0.60905457,-1.5319824e-05
0.59776306,-1.5289307e-05
0.59280396,-1.6021729e-05
0.59242249,-1.5014648e-05
0.59944153,-1.5808105e-05
0.60066223,-1.449585e-05
0.59127808,-1.5563965e-05
0.58578491,-1.4068604e-05
0.58296204,-1.5960693e-05
0.58540344,-1.4801025e-05
0.58952332,-1.5014648e-05
0.58616638,-1.4556885e-05
0.57617188,-1.4770508e-05
0.5721283,-1.5350342e-05
0.58029175,-1.5197754e-05
0.57884216,-1.6113281e-05
0.57548523,-1.5686035e-05
0.56884766,-1.4831543e-05
0.56358337,-1.3549805e-05
0.56266785,-1.4221191e-05
0.5683136,-1.4251709e-05
0.56976318,-1.4526367e-05
0.56129456,-1.5289307e-05
0.54824829,-1.3641357e-05
0.55290222,-1.348877e-05
0.5622100799999999,-1.5197754e-05
0.55885315,-1.5167236e-05
0.5487060499999999,-1.4801025e-05
0.54489136,-1.385498e-05
0.54725647,-1.4465332e-05
0.5492401099999999,-1.4709473e-05
0.55000305,-1.3824463e-05
0.54100037,-1.3885498e-05
0.53657532,-1.3671875e-05
0.53466797,-1.3092041e-05
0.5406189,-1.473999e-05
